case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,feature_family,feature_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,history_feature_rows,history_feature_rank,history_feature_condition,history_step_count,history_direction_count,history_delta_norm,history_source_transport_used,history_velocity_transport_used,history_combined_transport_used,uses_final_stage_velocity_feature,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,oracle_correction_norm,history_projected_correction_norm,history_correction_residual_norm,history_correction_relative_residual,max_history_row_relative_residual,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,value_residual_norm,value_level_balance_ok,meaningful_nonfinal_energy,target_jacobian_used_for_capacity_fit,target_direction_oracle_used_for_formula,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,recurrent_history_capacity_spans_target,blocking_gap,next_repair_target,notes
cylindrical_smooth,0.04,universal_recurrent_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,recurrent_source_velocity_bilinear_rows_perp,target-free pairwise bilinear products of recurrent source/velocity curvature rows,"0,1",6,24,8,16,24,16,256,56,4.3793717104596126e+03,2,256,2.4992895739614469e+00,True,True,True,False,8,132,24,28,4,8.6132143302189718e+02,3.7127280938507345e-01,3.6499396871481160e-01,2.5798048478814001e-01,2.5819888974716138e-01,7.0740590770941025e-01,9.9214876647798067e-01,2.5819888974716138e-01,6.9544249732375352e-01,9.9030198830521510e-01,6.4017982482223938e-15,2.6003532570117728e-19,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.04,universal_recurrent_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,active_plus_recurrent_source_velocity_bilinear_rows_perp,active non-final velocity plus bilinear recurrent source/velocity curvature rows,"0,1",6,24,8,16,24,16,272,64,4.3403999237881799e+03,2,272,2.5683587421358509e+00,True,True,True,False,8,132,24,28,4,8.6132143302254065e+02,3.7127280938507345e-01,3.6499396871481160e-01,2.5798048478813745e-01,2.5819888974716110e-01,7.0740590770940948e-01,9.9214876647798067e-01,2.5819888974716110e-01,6.9544249732375274e-01,9.9030198830521510e-01,8.6551435923976384e-15,2.6003532570117728e-19,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.04,case_local_recurrent_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_full_component_value_fit,case_local_recurrent_history_capacity_oracle_fit,recurrent_source_curvature_rows_perp,two-step recurrent source-row curvature residualized against local source rows,"0,1",1,24,8,16,24,16,16,16,1.4697053538233322e+02,2,16,1.4991555530509570e-01,True,False,False,False,8,132,24,32,8,3.4285691413749942e+03,3.7127280938507345e-01,3.6464473007330461e-01,1.7448397940556398e-01,3.2018919422902437e-01,8.7808534670076455e-01,9.9506635980590985e-01,3.2018919422902442e-01,8.6240949009797652e-01,9.9332379289871020e-01,4.7061647873121026e-01,1.8913227921974338e-33,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.04,case_local_recurrent_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_full_component_value_fit,case_local_recurrent_history_capacity_oracle_fit,active_plus_recurrent_source_curvature_rows_perp,active non-final velocity plus recurrent source-row curvature,"0,1",1,24,8,16,24,16,32,32,4.8625612267906990e+03,2,32,6.1032198675428362e-01,True,False,False,False,8,132,24,30,6,3.4175090873342888e+03,3.7127280938507345e-01,3.6464473007330461e-01,1.9834080154282438e-01,3.0598481271720535e-01,8.3913131736661362e-01,9.9401417915084311e-01,3.0598481271720535e-01,8.2415088038361228e-01,9.9216392871188530e-01,1.0831953923848507e-14,1.8913227921974338e-33,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.04,case_local_recurrent_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_full_component_value_fit,case_local_recurrent_history_capacity_oracle_fit,recurrent_velocity_curvature_rows_perp,two-step recurrent non-final velocity-row curvature residualized against local source rows,"0,1",1,24,8,16,24,16,16,16,4.6473124126240549e+01,2,16,7.7968051118156995e-03,False,True,False,False,8,132,24,32,8,3.0550893143051982e+08,3.7127280938507345e-01,3.6464473007330461e-01,2.6573779148913068e-02,3.6367514821881630e-01,9.9734102326312679e-01,9.9993885527482418e-01,3.6367514821578872e-01,9.7953617669479087e-01,9.9952738948857556e-01,9.3353584781405541e-01,1.8913227921974338e-33,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.04,case_local_recurrent_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_full_component_value_fit,case_local_recurrent_history_capacity_oracle_fit,active_plus_recurrent_velocity_curvature_rows_perp,active non-final velocity plus recurrent velocity-row curvature,"0,1",1,24,8,16,24,16,32,28,4.9330762948206957e+03,2,32,5.9167477888043563e-01,False,True,False,False,8,132,24,32,8,3.0406486359343445e+08,3.7127280938507345e-01,3.6464473007330461e-01,2.9039233561562218e-02,3.6348659134057504e-01,9.9682392576331280e-01,9.9993793423032795e-01,3.6348659134057509e-01,9.7902831059081752e-01,9.9952646882309126e-01,9.3081554829184654e-01,1.8913227921974338e-33,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.04,case_local_recurrent_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_full_component_value_fit,case_local_recurrent_history_capacity_oracle_fit,recurrent_source_velocity_bilinear_rows_perp,target-free pairwise bilinear products of recurrent source/velocity curvature rows,"0,1",1,24,8,16,24,16,256,56,4.3793717104596126e+03,2,256,2.4992895739614469e+00,True,True,True,False,8,132,24,28,4,8.6132133764564185e+02,3.7127280938507345e-01,3.6464473007330461e-01,2.5748614041063628e-01,2.5819888974716110e-01,7.0808342601099794e-01,9.9214876647920236e-01,2.5819888974716110e-01,6.9544249732375274e-01,9.9030198830521510e-01,6.4584464574296290e-13,1.8913227921974338e-33,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.04,case_local_recurrent_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_full_component_value_fit,case_local_recurrent_history_capacity_oracle_fit,active_plus_recurrent_source_velocity_bilinear_rows_perp,active non-final velocity plus bilinear recurrent source/velocity curvature rows,"0,1",1,24,8,16,24,16,272,64,4.3403999237881799e+03,2,272,2.5683587421358509e+00,True,True,True,False,8,132,24,28,4,8.6132133764559080e+02,3.7127280938507345e-01,3.6464473007330461e-01,2.5748614041063889e-01,2.5819888974716110e-01,7.0808342601099794e-01,9.9214876647920236e-01,2.5819888974716110e-01,6.9544249732375274e-01,9.9030198830521510e-01,8.1072606600229407e-15,1.8913227921974338e-33,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.04,universal_recurrent_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_full_component_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,recurrent_source_curvature_rows_perp,two-step recurrent source-row curvature residualized against local source rows,"0,1",6,24,8,16,24,16,16,16,1.4697053538233322e+02,2,16,1.4991555530509570e-01,True,False,False,False,8,132,24,32,8,3.4283977196846745e+03,3.7127280938507345e-01,3.6464472482720589e-01,1.7448345532983223e-01,3.2018947384395874e-01,8.7808612614836767e-01,9.9506801250189614e-01,3.2018943814451883e-01,8.6241014706904529e-01,9.9332495336519322e-01,4.7061667453193895e-01,3.0619550613943693e-28,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.04,universal_recurrent_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_full_component_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,active_plus_recurrent_source_curvature_rows_perp,active non-final velocity plus recurrent source-row curvature,"0,1",6,24,8,16,24,16,32,32,4.8625612267906990e+03,2,32,6.1032198675428362e-01,True,False,False,False,8,132,24,30,6,3.4175090873473996e+03,3.7127280938507345e-01,3.6464472482720589e-01,1.9834079189799950e-01,3.0598481271720535e-01,8.3913132943909252e-01,9.9401409323160128e-01,3.0598481271720535e-01,8.2415088038361228e-01,9.9216392871188530e-01,9.7893707046819571e-15,3.0619550613943693e-28,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.04,universal_recurrent_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_full_component_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,recurrent_velocity_curvature_rows_perp,two-step recurrent non-final velocity-row curvature residualized against local source rows,"0,1",6,24,8,16,24,16,16,16,4.6473124126240549e+01,2,16,7.7968051118156995e-03,False,True,False,False,8,132,24,32,8,1.6747644041618537e+06,3.7127280938507345e-01,3.6464472482720589e-01,2.6573847409863228e-02,3.6367513797089018e-01,9.9734100950788429e-01,9.9993887703692808e-01,3.6366894980656322e-01,9.7951948166873770e-01,9.9952734946963195e-01,9.3344890844698725e-01,3.0619550613943693e-28,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
