case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,feature_family,feature_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,capacity_feature_rows,capacity_feature_rank,capacity_feature_condition,uses_final_stage_velocity_feature,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,oracle_correction_norm,capacity_projected_correction_norm,capacity_correction_residual_norm,capacity_correction_relative_residual,max_capacity_row_relative_residual,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,value_residual_norm,value_level_balance_ok,meaningful_nonfinal_energy,target_jacobian_used_for_capacity_fit,target_direction_oracle_used_for_formula,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,direction_capacity_spans_target,blocking_gap,next_repair_target,notes
cylindrical_smooth,0.04,case_local_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,case_local_direction_capacity_nonfinal_full_component_value_fit,case_local_direction_capacity_oracle_fit,all_active_velocity_rows,all_active_nonfinal_velocity,"0,1",1,24,8,16,24,16,16,16,3.3755237726016696e+00,False,8,132,24,32,8,4.3910181119239731e+09,3.7127280938507345e-01,3.6464473007330461e-01,7.2990541876612408e-03,3.6457167056451162e-01,9.9979964194524817e-01,9.9999729191293241e-01,3.6457167056451162e-01,9.8195090334877821e-01,9.9958580208054659e-01,9.4619200564944972e-01,1.8913227921974338e-33,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_smooth,0.04,case_local_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,case_local_direction_capacity_nonfinal_full_component_value_fit,case_local_direction_capacity_oracle_fit,closure_plus_all_active_velocity_rows,closure_and_all_active_nonfinal_velocity,"0,1",1,24,8,16,24,16,24,16,3.3755237726016687e+00,False,8,132,24,32,8,4.3910181119702740e+09,3.7127280938507345e-01,3.6464473007330461e-01,7.2990541876612374e-03,3.6457167056451162e-01,9.9979964194524817e-01,9.9999729191293241e-01,3.6457167056451162e-01,9.8195090334877821e-01,9.9958580208054659e-01,9.4619200564944972e-01,1.8913227921974338e-33,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_smooth,0.04,case_local_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,case_local_direction_capacity_nonfinal_full_component_value_fit,case_local_direction_capacity_oracle_fit,source_plus_all_active_velocity_rows,source_consistency_and_active_nonfinal_velocity,"0,1",1,24,8,16,24,16,32,32,4.6794886614484028e+01,False,8,132,24,32,8,4.3910181113711443e+09,3.7127280938507345e-01,3.6464473007330461e-01,7.2990541876612461e-03,3.6457167056451162e-01,9.9979964194524817e-01,9.9999729191293241e-01,3.6457167056451162e-01,9.8195090334877821e-01,9.9958580208054670e-01,9.4619200564944972e-01,1.8913227921974338e-33,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_smooth,0.04,case_local_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_spans_not_full_tfe,,case_local_direction_capacity_nonfinal_full_component_value_fit,case_local_direction_capacity_oracle_fit,all_stage_velocity_rows,all_stage_velocity_upper_bound,"0,1",1,24,8,16,24,16,24,24,3.3789623288125625e+00,True,8,132,24,24,0,4.6361478140540726e+01,3.7127280938507345e-01,3.6464473007330461e-01,3.6464473007330461e-01,5.7699301197726387e-16,1.5823429337955079e-15,2.3369346428832320e-15,5.2923049201425765e-16,1.4254491000588061e-15,2.1787485436263731e-15,7.7369575097845170e-16,1.8913227921974338e-33,True,True,True,False,True,True,False,False,False,False,True,"The feature-space capacity fit can reproduce the local oracle correction, but it uses the target Jacobian for coefficient fitting and is not a target-free formula or h-sweep.",derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_smooth,0.04,case_local_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_spans_not_full_tfe,,case_local_direction_capacity_nonfinal_full_component_value_fit,case_local_direction_capacity_oracle_fit,source_plus_all_stage_velocity_rows,source_consistency_and_all_stage_velocity_upper_bound,"0,1",1,24,8,16,24,16,40,40,4.6842039537344981e+01,True,8,132,24,24,0,4.6361478140540719e+01,3.7127280938507345e-01,3.6464473007330461e-01,3.6464473007330467e-01,3.8159739732902900e-16,1.0464909152870971e-15,1.7673597495401324e-15,4.2542133165898279e-16,1.1458456447796263e-15,1.6634564727169108e-15,6.1499990443271400e-16,1.8913227921974338e-33,True,True,True,False,True,True,False,False,False,False,True,"The feature-space capacity fit can reproduce the local oracle correction, but it uses the target Jacobian for coefficient fitting and is not a target-free formula or h-sweep.",derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_smooth,0.04,universal_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,universal_direction_capacity_nonfinal_full_component_value_fit,all_case_h_direction_capacity_oracle_fit,row_matched_active_velocity_rows,row_matched_active_nonfinal_velocity,"0,1",6,24,8,16,24,16,16,16,3.3755237726016696e+00,False,8,132,24,32,8,1.1213580569395718e+05,3.7127280938507345e-01,3.6464472482720589e-01,6.9314897349002733e-03,3.6457883892837728e-01,9.9981931481701858e-01,9.9999996156630799e-01,3.6457169123162853e-01,9.8195095901435991e-01,9.9958580466771085e-01,9.4619226692382474e-01,3.0619550613943693e-28,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_smooth,0.04,universal_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,universal_direction_capacity_nonfinal_full_component_value_fit,all_case_h_direction_capacity_oracle_fit,all_active_velocity_rows,all_active_nonfinal_velocity,"0,1",6,24,8,16,24,16,16,16,3.3755237726016696e+00,False,8,132,24,32,8,4.3910181104952307e+09,3.7127280938507345e-01,3.6464472482720589e-01,7.2987920993774552e-03,3.6457167056451162e-01,9.9979965632924239e-01,9.9999729958566408e-01,3.6457167056451162e-01,9.8195090334877821e-01,9.9958580208054670e-01,9.4619200564944972e-01,3.0619550613943693e-28,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_smooth,0.04,universal_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,universal_direction_capacity_nonfinal_full_component_value_fit,all_case_h_direction_capacity_oracle_fit,closure_plus_all_active_velocity_rows,closure_and_all_active_nonfinal_velocity,"0,1",6,24,8,16,24,16,24,16,3.3755237730602570e+00,False,8,132,24,32,8,4.3910181108616076e+09,3.7127280938507345e-01,3.6464472482720589e-01,7.2987920993774578e-03,3.6457167056451162e-01,9.9979965632924239e-01,9.9999729958566408e-01,3.6457167056451162e-01,9.8195090334877821e-01,9.9958580208054659e-01,9.4619200564944972e-01,3.0619550613943693e-28,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_smooth,0.04,universal_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,universal_direction_capacity_nonfinal_full_component_value_fit,all_case_h_direction_capacity_oracle_fit,source_plus_all_active_velocity_rows,source_consistency_and_active_nonfinal_velocity,"0,1",6,24,8,16,24,16,32,32,4.6794886614484028e+01,False,8,132,24,32,8,4.3910181111577034e+09,3.7127280938507345e-01,3.6464472482720589e-01,7.2987920993774630e-03,3.6457167056451162e-01,9.9979965632924239e-01,9.9999729958566408e-01,3.6457167056451162e-01,9.8195090334877821e-01,9.9958580208054659e-01,9.4619200564944972e-01,3.0619550613943693e-28,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_smooth,0.04,universal_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_spans_not_full_tfe,,universal_direction_capacity_nonfinal_full_component_value_fit,all_case_h_direction_capacity_oracle_fit,all_stage_velocity_rows,all_stage_velocity_upper_bound,"0,1",6,24,8,16,24,16,24,24,3.3789623288125625e+00,True,8,132,24,24,0,4.6361478140556720e+01,3.7127280938507345e-01,3.6464472482720589e-01,3.6464472482720595e-01,5.1923419627055258e-16,1.4239454485913705e-15,1.9688298012179899e-15,5.4401711043552048e-16,1.4652759283303228e-15,2.1256861310508281e-15,8.4930611816167483e-16,3.0619550613943693e-28,True,True,True,False,True,True,False,False,False,False,True,"The feature-space capacity fit can reproduce the local oracle correction, but it uses the target Jacobian for coefficient fitting and is not a target-free formula or h-sweep.",derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_smooth,0.04,universal_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_spans_not_full_tfe,,universal_direction_capacity_nonfinal_full_component_value_fit,all_case_h_direction_capacity_oracle_fit,source_plus_all_stage_velocity_rows,source_consistency_and_all_stage_velocity_upper_bound,"0,1",6,24,8,16,24,16,40,40,4.6842039537344981e+01,True,8,132,24,24,0,4.6361478140556720e+01,3.7127280938507345e-01,3.6464472482720589e-01,3.6464472482720606e-01,4.0698011508136931e-16,1.1161003776325707e-15,1.6272917759976830e-15,5.1592424984899598e-16,1.3896095722805659e-15,1.9022498135109905e-15,7.6956053311831443e-16,3.0619550613943693e-28,True,True,True,False,True,True,False,False,False,False,True,"The feature-space capacity fit can reproduce the local oracle correction, but it uses the target Jacobian for coefficient fitting and is not a target-free formula or h-sweep.",derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_smooth,0.02,case_local_direction_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,case_local_direction_capacity_nonfinal_stage_scalar_value_fit,case_local_direction_capacity_oracle_fit,row_matched_active_velocity_rows,row_matched_active_nonfinal_velocity,"0,1",1,24,8,16,24,16,16,16,3.3775807332730774e+00,False,8,132,24,32,8,9.9356285537912115e+05,2.6042001459760067e-01,2.5971476305788754e-01,6.4942161859701320e-04,2.5971395111117146e-01,9.9999687369825829e-01,9.9999999937990836e-01,2.5971386676787844e-01,9.9728842719399524e-01,9.9993878320814111e-01,9.9171268906349230e-01,5.2364152976339945e-18,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
