case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,feature_family,feature_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,higher_order_feature_rows,higher_order_feature_rank,higher_order_feature_condition,finite_difference_eps,finite_difference_direction_count,source_row_second_differential_used,source_row_third_differential_used,nonlocal_source_feature_used,all_row_second_differential_used,all_row_third_differential_used,uses_final_stage_velocity_feature,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,oracle_correction_norm,higher_order_projected_correction_norm,higher_order_correction_residual_norm,higher_order_correction_relative_residual,max_higher_order_row_relative_residual,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,value_residual_norm,value_level_balance_ok,meaningful_nonfinal_energy,target_jacobian_used_for_capacity_fit,target_direction_oracle_used_for_formula,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,higher_order_capacity_spans_target,blocking_gap,next_repair_target,notes
cylindrical_smooth,0.04,universal_higher_order_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_component_diagonal_value_fit,all_case_h_higher_order_capacity_oracle_fit,higher_order_plus_nonlocal_source_rows_perp,source-row second/third differentials plus same-case nonlocal source-row deltas,"0,1",6,24,8,16,24,16,544,46,3.4124765016253918e+03,1.0000000000000001e-05,48,True,True,True,False,False,False,8,132,24,28,4,8.6132143302211523e+02,3.7127280938507345e-01,3.6499396871481160e-01,2.5798048478813701e-01,2.5819888974716138e-01,7.0740590770941025e-01,9.9214876647798067e-01,2.5819888974716138e-01,6.9544249732375352e-01,9.9030198830521510e-01,5.0062259761013485e-15,2.6003532570117728e-19,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_smooth,0.04,case_local_higher_order_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_full_component_value_fit,case_local_higher_order_capacity_oracle_fit,third_diff_source_rows_perp_along_active_velocity,source-row third differential along active non-final velocity rows,"0,1",1,24,8,16,24,16,256,46,6.0906529938790365e+05,1.0000000000000001e-05,16,False,True,False,False,False,False,8,132,24,28,4,8.6132133764951993e+02,3.7127280938507345e-01,3.6464473007330461e-01,2.5748614041064549e-01,2.5819888974716110e-01,7.0808342601099794e-01,9.9214876647920236e-01,2.5819888974716110e-01,6.9544249732375274e-01,9.9030198830521510e-01,7.1066752288399982e-13,1.8913227921974338e-33,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_smooth,0.04,case_local_higher_order_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_full_component_value_fit,case_local_higher_order_capacity_oracle_fit,active_plus_third_diff_source_rows_perp,active non-final velocity plus source-row third differential,"0,1",1,24,8,16,24,16,272,54,6.0870591055868950e+05,1.0000000000000001e-05,16,False,True,False,False,False,False,8,132,24,28,4,8.6132133763837430e+02,3.7127280938507345e-01,3.6464473007330461e-01,2.5748614041063378e-01,2.5819888974716110e-01,7.0808342601099794e-01,9.9214876647920236e-01,2.5819888974716110e-01,6.9544249732375274e-01,9.9030198830521510e-01,2.5375130791165005e-13,1.8913227921974338e-33,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_smooth,0.04,case_local_higher_order_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_full_component_value_fit,case_local_higher_order_capacity_oracle_fit,second_plus_third_diff_source_rows_perp_along_active_velocity,source-row second and third differentials along active non-final velocity rows,"0,1",1,24,8,16,24,16,512,46,1.9172867175673669e+04,1.0000000000000001e-05,16,True,True,False,False,False,False,8,132,24,28,4,8.6132133764572632e+02,3.7127280938507345e-01,3.6464473007330461e-01,2.5748614041063789e-01,2.5819888974716110e-01,7.0808342601099794e-01,9.9214876647920236e-01,2.5819888974716110e-01,6.9544249732375274e-01,9.9030198830521510e-01,6.4586761749087934e-13,1.8913227921974338e-33,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_smooth,0.04,case_local_higher_order_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_full_component_value_fit,case_local_higher_order_capacity_oracle_fit,nonlocal_same_case_source_delta_rows_perp,same-case cross-step source-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,32,32,1.3175562190012651e+05,1.0000000000000001e-05,32,False,False,True,False,False,False,8,132,24,30,6,8.7702859083963870e+02,3.7127280938507345e-01,3.6464473007330461e-01,2.5452890940413453e-01,2.6111456000719141e-01,7.1607934647704763e-01,9.9214876691830534e-01,2.6111456000719141e-01,7.0329567209531607e-01,9.9030198874350073e-01,5.5202710485014053e-12,1.8913227921974338e-33,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_smooth,0.04,case_local_higher_order_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_full_component_value_fit,case_local_higher_order_capacity_oracle_fit,active_plus_nonlocal_same_case_source_delta_rows_perp,active non-final velocity plus same-case nonlocal source-row deltas,"0,1",1,24,8,16,24,16,48,44,6.1813589096060710e+05,1.0000000000000001e-05,48,False,False,True,False,False,False,8,132,24,30,6,8.7409494299295375e+02,3.7127280938507345e-01,3.6464473007330461e-01,2.5745337643473709e-01,2.5823155913363316e-01,7.0817301838345725e-01,9.9214876691437104e-01,2.5823155913363322e-01,6.9553049026491698e-01,9.9030198873957376e-01,2.3510420674460278e-15,1.8913227921974338e-33,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_smooth,0.04,case_local_higher_order_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_full_component_value_fit,case_local_higher_order_capacity_oracle_fit,higher_order_plus_nonlocal_source_rows_perp,source-row second/third differentials plus same-case nonlocal source-row deltas,"0,1",1,24,8,16,24,16,544,46,3.4124765016253918e+03,1.0000000000000001e-05,48,True,True,True,False,False,False,8,132,24,28,4,8.6132133764577281e+02,3.7127280938507345e-01,3.6464473007330461e-01,2.5748614041063761e-01,2.5819888974716110e-01,7.0808342601099794e-01,9.9214876647920236e-01,2.5819888974716110e-01,6.9544249732375274e-01,9.9030198830521510e-01,6.4581872117120666e-13,1.8913227921974338e-33,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_smooth,0.04,universal_higher_order_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_full_component_value_fit,all_case_h_higher_order_capacity_oracle_fit,third_diff_source_rows_perp_along_active_velocity,source-row third differential along active non-final velocity rows,"0,1",6,24,8,16,24,16,256,46,6.0906529938790365e+05,1.0000000000000001e-05,16,False,True,False,False,False,False,8,132,24,31,7,8.6132117349416887e+02,3.7127280938507345e-01,3.6464472482720589e-01,2.5748613133069959e-01,2.5819889139313540e-01,7.0808344071201923e-01,9.9214869370241221e-01,2.5819889139311375e-01,6.9544250175702282e-01,9.9030200126209422e-01,1.5438571163052771e-06,3.0619550613943693e-28,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_smooth,0.04,universal_higher_order_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_full_component_value_fit,all_case_h_higher_order_capacity_oracle_fit,active_plus_third_diff_source_rows_perp,active non-final velocity plus source-row third differential,"0,1",6,24,8,16,24,16,272,54,6.0870591055868950e+05,1.0000000000000001e-05,16,False,True,False,False,False,False,8,132,24,28,4,8.6132133765182073e+02,3.7127280938507345e-01,3.6464472482720589e-01,2.5748613298125594e-01,2.5819888974716110e-01,7.0808343619810687e-01,9.9214868072120055e-01,2.5819888974716110e-01,6.9544249732375274e-01,9.9030198830521510e-01,3.1651349094646961e-13,3.0619550613943693e-28,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_smooth,0.04,universal_higher_order_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_full_component_value_fit,all_case_h_higher_order_capacity_oracle_fit,second_plus_third_diff_source_rows_perp_along_active_velocity,source-row second and third differentials along active non-final velocity rows,"0,1",6,24,8,16,24,16,512,46,1.9172867175673669e+04,1.0000000000000001e-05,16,True,True,False,False,False,False,8,132,24,31,7,8.6132117349152668e+02,3.7127280938507345e-01,3.6464472482720589e-01,2.5748613133072751e-01,2.5819889139313540e-01,7.0808344071201923e-01,9.9214869370241221e-01,2.5819889139311375e-01,6.9544250175702282e-01,9.9030200126209422e-01,1.5438571163050331e-06,3.0619550613943693e-28,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_smooth,0.04,universal_higher_order_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_full_component_value_fit,all_case_h_higher_order_capacity_oracle_fit,nonlocal_same_case_source_delta_rows_perp,same-case cross-step source-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,32,32,1.3175562190012651e+05,1.0000000000000001e-05,32,False,False,True,False,False,False,8,132,24,32,8,8.7702834753057095e+02,3.7127280938507345e-01,3.6464472482720589e-01,2.5452945625753559e-01,2.6111401961902658e-01,7.1607787482119922e-01,9.9214869785979676e-01,2.6111401473913054e-01,7.0329420345003135e-01,9.9030200541162217e-01,1.7313429391525822e-06,3.0619550613943693e-28,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
